836       0,0,0,28,34,36,36,25,22,21,20,20,20,17,20,20,20,20,20,20,20,22,24,29,31,31,28,24,10,12,13,12,12,24,37,38,38,36,36,33,9,9,8,8,8,18,42,39,40,40,40,40,27,16,14,13,13,13,15,26,27,27,28,28,28,18,15,15,14,14,14,14,14,14,14,14,15,15,16,16,16,15,14,13,11,13,14,13,12,12,11,10,1,7,31,38,40,26,26,31,35,36,50,51,48,43,26,26,27,27,56,69,70,56,51,47,41,36,36,35,30,6,7,8,9,63,88,89,89,15,12,11,15,21,36,80,78,73,65
837       0,5,28,33,32,31,26,22,18,17,17,16,14,14,15,18,16,15,16,18,18,17,20,26,26,27,22,9,10,12,12,11,11,32,34,35,33,34,30,9,7,7,7,8,8,9,34,35,35,35,35,35,16,14,13,13,13,13,14,25,26,26,26,26,25,14,13,13,13,13,13,13,13,14,13,13,14,14,15,15,14,15,14,10,10,12,13,13,13,12,10,8,0,0,0,0,0,0,14,27,34,36,50,50,50,48,23,24,25,26,52,63,69,54,51,48,45,38,30,33,23,6,6,6,7,16,90,90,90,22,11,11,12,21,40,82,82,77,69
838       0,4,25,30,32,30,26,23,20,20,20,19,20,19,18,18,19,21,21,20,22,24,27,28,28,24,11,13,13,13,12,12,32,34,35,33,33,30,9,9,9,9,9,10,34,35,36,36,35,35,19,16,14,14,14,16,17,26,27,27,28,27,26,16,16,15,15,15,15,16,16,16,16,16,16,17,16,17,16,16,14,11,12,13,13,13,13,11,9,2,0,0,0,0,0,0,0,0,2,13,28,34,36,49,49,49,48,26,25,27,36,62,67,66,53,49,44,38,36,36,32,9,6,7,11,75,87,88,87,27,13,13,19,26,80,79,78,72,65
839       29,31,30,30,31,23,21,20,17,16,15,15,15,16,16,17,18,19,18,18,21,26,27,27,28,25,7,10,11,11,30,35,35,36,37,34,30,15,7,7,8,8,19,36,39,38,38,37,38,36,14,12,10,9,9,11,24,24,22,22,22,22,18,13,12,12,10,10,12,12,11,10,9,10,13,11,10,13,13,12,11,10,9,9,10,11,10,8,5,2,0,0,34,37,39,27,25,33,36,38,52,55,52,28,21,26,28,31,55,68,72,58,51,45,40,33,34,29,7,7,6,6,6,14,70,80,63,15,12,9,8,17,31,81,80,73,36,0,0
840       0,0,2,29,35,35,32,27,23,22,22,21,21,21,21,22,22,22,22,23,23,23,27,30,30,27,18,9,11,12,12,11,16,34,37,37,35,31,8,8,7,7,7,8,10,39,40,40,40,39,38,16,14,13,14,14,14,19,25,27,28,26,24,14,13,13,13,13,13,12,12,12,12,13,15,15,15,15,15,14,13,11,10,11,12,12,12,11,9,6,2,0,3,5,27,32,35,35,27,31,31,32,37,47,46,44,24,24,25,34,60,62,62,51,40,29,22,28,35,32,22,6,6,23,48,73,86,57,34,13,13,16,20,46,77,76,72,48,12
841       0,5,29,35,36,34,26,22,21,21,21,21,21,21,20,21,22,22,21,22,22,25,31,32,31,27,8,9,11,12,12,12,14,36,38,39,36,32,14,9,9,9,8,8,9,31,40,40,40,40,40,18,16,12,12,11,11,13,15,25,26,26,26,25,14,13,12,12,12,12,13,13,14,14,13,12,14,14,15,16,15,13,12,11,11,12,12,12,12,11,9,7,28,33,35,35,22,28,34,34,38,49,47,41,24,24,24,25,31,57,66,65,48,40,34,27,36,35,30,15,5,5,6,25,76,89,90,40,14,11,10,16,23,62,80,79,72,43,0
842       12,27,33,35,31,23,20,14,12,13,13,11,10,11,15,17,14,17,17,19,24,26,25,25,22,8,11,12,12,11,10,24,33,35,37,33,30,17,8,8,7,7,7,10,34,39,37,36,35,34,14,10,9,9,9,9,11,19,23,24,25,24,23,12,10,9,7,5,8,12,13,13,12,14,15,15,14,15,15,14,16,15,13,13,14,13,13,13,11,9,6,3,0,10,27,33,36,31,25,29,37,36,38,42,40,35,23,24,24,28,38,53,63,50,47,45,43,26,23,17,6,5,6,6,7,46,74,79,66,24,13,13,15,23,48,72,71,59,16
843       0,5,28,34,35,30,25,18,16,17,19,18,19,18,20,20,20,20,20,21,20,23,29,29,26,23,8,9,12,11,11,11,33,35,36,36,33,24,9,6,7,7,7,8,25,38,39,36,35,35,19,12,9,10,12,10,10,14,24,25,25,25,23,18,13,11,11,11,11,11,11,13,13,14,15,14,14,14,15,14,14,13,11,12,12,12,12,12,12,10,7,3,1,21,29,36,38,26,28,34,35,36,47,48,44,25,26,25,27,30,58,65,64,46,43,36,24,30,32,25,5,5,5,7,30,84,90,85,17,12,11,12,19,28,74,73,63,31,5
844       18,27,31,34,34,27,21,18,16,14,14,16,16,18,19,21,21,21,19,19,19,27,28,28,28,25,11,13,13,12,11,11,35,37,37,37,35,33,18,8,8,8,8,9,9,39,39,37,35,35,35,20,13,13,10,9,10,14,16,24,25,27,27,24,21,11,10,10,12,11,12,12,12,14,14,16,16,17,17,19,17,16,17,15,14,15,15,15,14,14,13,12,37,40,28,25,32,37,39,45,47,45,34,23,21,26,25,40,49,61,59,53,53,50,47,40,34,26,6,6,6,6,9,47,83,88,81,37,22,14,14,21,47,59,79,71,59,14,0
845       0,24,32,32,26,24,21,18,17,16,19,19,17,18,18,19,19,21,21,18,20,24,30,28,25,15,9,10,12,12,12,12,33,35,36,34,33,29,9,9,9,9,9,9,30,37,39,40,41,41,41,26,16,15,15,15,16,21,27,28,29,29,29,27,15,15,14,14,14,14,14,14,15,16,16,16,15,16,16,16,15,14,12,11,12,13,14,13,11,10,9,6,11,26,29,33,21,25,30,33,39,44,45,42,31,27,28,29,31,57,70,70,52,46,41,37,33,29,20,7,7,7,7,8,76,90,91,91,17,11,10,13,20,63,81,80,74,67,5
846       28,32,34,31,24,21,18,18,19,18,19,19,20,21,19,19,18,16,19,19,26,30,28,26,11,9,11,12,11,11,14,34,36,36,36,34,31,9,9,9,10,9,10,29,39,40,40,40,40,40,22,17,16,16,16,17,19,28,29,30,29,29,28,17,16,15,15,15,15,14,15,15,15,15,16,16,17,16,15,15,13,11,12,13,13,14,12,11,9,8,4,0,28,30,34,33,27,34,34,34,41,46,45,37,28,29,29,33,45,64,68,63,44,38,33,24,26,23,14,6,7,7,48,78,89,89,64,16,13,11,17,22,69,81,79,72,63,15,0
847       0,22,31,32,33,24,20,19,18,16,17,18,18,19,18,19,19,18,18,18,22,26,29,30,28,21,10,9,12,12,12,11,26,32,35,36,35,30,23,9,9,9,9,9,13,32,38,40,40,41,40,39,19,15,15,15,16,16,26,28,29,29,29,30,24,15,14,14,14,15,15,15,15,15,15,16,16,16,16,17,16,16,14,12,12,13,14,13,13,11,9,8,24,28,33,26,20,22,28,41,46,48,44,28,26,26,30,29,43,55,67,55,50,49,46,46,43,26,13,7,7,7,7,9,60,90,91,88,47,12,12,13,19,69,83,79,73,65,4
848       0,0,0,16,27,32,29,18,14,8,8,10,12,14,11,10,10,12,19,30,30,29,29,25,9,8,8,8,9,9,22,29,31,31,31,29,28,9,9,9,8,9,9,33,34,34,35,33,32,30,28,13,13,13,11,11,11,12,23,24,24,24,24,24,23,14,15,15,16,17,16,15,15,15,13,13,11,8,9,16,17,16,16,15,14,12,12,10,9,5,4,4,0,0,4,11,18,19,22,27,38,43,51,44,33,33,32,32,41,48,52,51,50,47,42,35,26,24,16,7,0,0,0,0,83,88,89,86,5,4,7,19,32,42,52,61,59,47,29
849       0,0,0,0,0,0,23,30,31,28,20,19,18,18,19,16,17,17,17,16,19,22,30,30,30,27,25,10,10,10,10,11,12,31,32,33,34,33,32,27,13,12,12,14,13,37,37,35,35,35,33,33,30,15,13,14,14,15,15,15,26,27,29,28,27,27,27,17,19,20,21,20,19,17,18,16,16,16,14,14,16,21,21,21,19,18,17,16,14,13,11,9,85,84,66,54,42,21,22,27,48,50,48,30,31,32,31,49,50,52,43,49,48,46,40,36,31,24,5,0,0,0,2,51,85,86,80,35,4,5,12,23,38,49,59,57,45,24,12
850       0,0,10,33,41,44,45,45,41,35,31,28,28,30,31,32,32,31,35,39,39,37,33,30,18,9,9,9,9,9,10,21,30,32,35,33,33,28,10,10,10,10,11,11,19,37,40,41,39,36,33,30,17,16,15,16,17,17,18,28,29,29,29,29,28,24,19,19,20,21,21,20,19,17,14,13,11,12,14,18,18,18,19,18,17,16,15,13,9,5,3,1,15,17,23,27,33,27,25,35,40,42,52,56,56,49,46,48,52,54,57,60,54,51,51,49,48,33,28,23,17,17,36,87,88,90,89,64,27,24,29,43,65,68,60,51,36,17,15
851       0,0,27,35,42,44,41,39,37,31,27,27,27,29,29,29,28,26,29,33,36,37,37,33,29,10,9,10,10,10,9,8,30,31,35,35,34,33,30,10,10,10,11,11,11,31,33,35,36,36,35,33,32,19,16,14,14,15,15,16,26,29,29,29,29,29,29,27,20,20,20,21,19,16,17,16,14,12,11,12,13,15,18,18,18,17,16,16,15,13,11,8,20,24,31,35,30,30,41,43,44,57,60,56,54,50,49,53,57,59,65,59,56,52,48,41,35,31,25,8,3,4,82,89,90,90,76,21,19,24,37,51,66,66,58,48,31,13,11
852       0,13,22,29,21,19,14,8,8,12,12,10,13,16,16,15,17,18,20,20,21,26,28,28,26,24,8,11,11,11,27,35,36,34,33,33,31,25,8,8,9,9,36,39,39,39,39,39,38,35,15,14,12,13,13,18,26,25,27,26,26,25,22,14,14,14,14,12,14,13,13,13,14,13,14,14,15,15,17,17,15,15,14,12,15,14,14,13,13,11,9,6,6,7,28,37,43,37,36,36,36,43,57,54,51,30,29,33,42,69,74,69,52,44,36,25,28,28,22,8,8,9,25,76,82,85,40,14,11,10,13,16,31,72,73,66,51,0,0
853       0,19,28,28,18,16,15,14,12,17,17,16,16,16,16,17,17,17,21,25,26,30,28,28,24,8,10,11,11,11,29,34,37,34,34,32,30,8,8,8,9,10,38,40,40,40,40,38,37,31,16,16,16,15,16,19,26,27,28,28,28,26,18,16,15,15,15,14,15,15,16,17,16,16,16,16,15,19,18,17,16,16,14,13,12,13,14,13,13,12,11,6,0,4,22,30,35,36,36,34,36,37,49,50,50,33,29,30,33,60,71,69,56,53,46,41,27,26,26,18,8,8,10,27,89,90,91,69,15,13,12,14,18,40,79,74,69,49,0
854       0,0,0,1,16,21,24,21,19,18,21,21,22,23,24,23,23,20,16,15,18,21,25,30,31,31,28,25,9,12,12,12,11,16,36,38,39,35,33,9,9,9,9,10,10,14,39,40,41,41,39,35,17,14,14,15,15,16,25,28,28,27,27,27,17,16,14,14,15,15,13,13,15,14,14,15,14,16,16,15,14,12,10,10,10,11,11,12,11,10,7,3,2,18,27,29,25,16,20,27,28,37,40,38,31,19,20,23,24,48,60,66,51,50,49,46,48,36,33,22,6,7,7,13,75,87,88,71,18,10,11,11,21,62,78,76,70,61,0
855       0,0,0,17,29,32,30,22,19,18,17,17,16,16,16,14,14,16,16,17,19,19,22,28,28,28,24,8,9,10,11,11,32,35,36,36,36,35,31,7,7,7,7,9,35,39,39,39,38,38,38,26,13,11,10,10,12,13,22,24,25,26,26,25,13,13,12,12,11,11,12,11,11,11,11,11,12,12,14,14,14,14,11,10,10,11,11,12,11,9,8,5,0,5,28,35,37,24,25,30,34,37,46,48,41,26,25,28,29,30,57,67,67,49,46,38,30,35,36,29,8,7,7,7,24,76,85,81,20,12,9,12,18,23,79,78,70,49,0
856       14,28,33,28,20,14,10,7,8,11,13,12,10,13,16,15,16,16,20,23,31,33,31,27,8,10,11,13,12,12,12,36,38,39,37,35,30,9,9,9,9,9,10,35,41,41,41,40,39,19,15,14,12,12,13,13,14,26,27,27,27,26,14,14,14,13,13,13,14,13,14,14,14,15,15,14,14,15,16,16,14,12,13,13,14,14,12,12,10,9,5,1,7,25,30,30,20,19,24,32,32,47,48,46,29,21,25,25,27,36,54,59,51,49,46,38,33,23,20,12,6,6,7,8,60,84,92,88,27,11,10,10,18,42,81,80,73,52,0
857       23,33,37,37,37,28,24,23,22,22,22,22,22,22,22,22,23,23,23,23,25,29,32,32,29,24,9,11,12,12,11,13,34,36,37,37,33,30,8,7,7,8,8,8,9,39,40,39,40,39,39,20,13,12,12,11,13,13,24,25,26,27,28,26,17,13,13,13,13,13,13,13,13,12,13,13,13,14,14,15,13,13,11,9,10,10,11,13,13,12,11,10,5,29,33,35,26,25,29,35,36,42,51,49,47,25,26,26,30,52,68,69,69,50,44,37,26,39,36,32,11,6,6,13,51,89,91,66,37,15,12,16,21,35,82,81,75,46,24
858       3,29,35,38,36,28,23,23,22,20,19,19,19,19,22,21,22,21,21,23,24,30,31,31,28,24,9,11,13,12,12,11,33,36,37,36,34,30,7,7,8,7,7,8,9,39,39,39,39,39,38,15,14,12,12,13,12,14,25,26,28,28,28,27,16,15,14,14,13,14,14,14,14,14,14,14,15,15,16,15,15,14,13,11,13,14,14,14,12,11,10,8,27,30,35,29,22,27,33,35,38,50,49,46,26,26,27,28,36,64,69,68,53,46,40,31,37,35,31,12,6,6,7,43,79,90,91,36,14,11,12,18,23,76,82,79,71,31,0
859       25,34,37,37,34,26,23,22,22,22,22,22,23,23,23,22,21,21,24,28,34,34,33,28,12,10,14,13,11,11,13,34,36,38,36,32,8,8,8,7,7,8,9,12,41,41,41,41,41,22,17,15,15,15,15,16,27,28,29,30,29,28,18,17,17,16,15,17,17,17,17,17,18,17,17,17,18,18,18,17,14,13,13,14,16,15,15,14,12,9,3,0,22,27,32,33,21,24,31,32,33,47,47,45,40,24,25,25,30,57,66,66,54,51,46,37,31,34,32,28,5,6,7,33,61,90,91,90,25,13,12,17,22,61,80,80,74,70,27
860       0,0,0,0,2,25,32,34,34,30,25,24,23,23,22,21,22,23,23,23,23,23,23,23,26,30,30,29,27,23,9,11,12,12,11,30,35,37,37,34,31,15,7,7,7,7,8,10,38,39,39,39,39,38,16,14,11,13,13,13,23,25,26,27,27,27,21,15,14,14,13,13,13,14,14,14,13,14,13,13,15,15,15,13,10,9,11,11,12,12,11,10,0,0,4,27,31,35,37,27,34,35,36,50,50,49,46,23,24,26,31,61,67,67,61,46,38,32,35,36,33,30,6,6,8,39,81,86,85,35,14,10,12,16,23,59,78,75,68
861       0,0,0,14,31,36,37,34,30,26,24,23,24,24,24,24,24,23,23,23,24,25,29,31,31,31,29,27,10,12,13,12,12,26,37,39,39,37,33,15,8,8,8,8,9,10,39,40,40,40,39,38,16,13,13,13,15,15,26,27,27,27,27,26,16,16,16,15,15,15,15,15,15,15,15,15,15,16,15,16,15,14,12,10,11,11,12,12,11,10,7,3,0,5,27,33,35,35,23,30,33,37,47,48,47,42,22,24,25,27,55,66,67,62,50,47,41,46,37,35,31,6,6,7,9,85,87,88,88,17,13,10,14,19,36,79,78,73,69
862       0,0,0,4,27,33,33,36,32,25,21,22,20,18,17,18,20,21,23,23,21,20,20,22,29,28,28,27,23,9,10,12,11,11,28,34,36,36,34,33,25,7,7,7,7,8,9,39,40,40,40,40,39,31,15,14,13,13,13,16,24,26,26,26,26,26,16,14,12,12,12,12,12,13,13,13,12,13,13,13,13,13,13,12,9,10,11,11,12,11,10,9,4,9,30,36,38,25,27,36,36,37,51,51,49,33,24,26,27,30,60,67,66,52,44,40,32,34,35,31,14,7,7,8,28,77,87,88,29,14,12,12,18,26,80,79,72,60,8
863       12,31,34,37,34,27,24,21,21,21,21,23,23,22,22,21,20,20,21,24,30,31,31,29,25,9,13,12,12,11,12,32,36,38,36,33,31,9,9,8,8,9,9,15,40,40,40,41,41,39,20,16,15,15,16,16,26,27,28,29,28,27,16,14,13,13,14,15,15,15,15,15,15,15,17,14,16,14,13,11,9,10,12,12,13,12,9,7,1,0,0,0,28,31,34,24,21,23,32,36,46,48,47,42,24,23,24,26,50,56,65,64,51,49,43,41,40,33,29,7,7,7,9,14,87,89,88,57,14,11,12,16,23,75,80,74,68,48,0
864       0,1,28,34,36,36,29,25,19,19,20,21,21,21,22,22,19,21,21,22,23,26,30,30,28,25,9,9,12,11,11,11,20,33,36,38,34,32,8,7,7,9,9,8,9,36,39,40,40,40,40,22,17,15,15,15,15,17,26,27,27,28,26,25,14,13,14,14,13,13,12,12,12,12,12,13,14,14,14,13,12,10,9,10,11,12,11,11,10,6,0,0,6,20,31,34,36,29,33,32,33,38,49,48,43,32,24,25,26,34,65,64,63,46,42,30,23,28,33,29,12,6,8,9,49,76,87,56,25,13,12,15,19,60,79,76,70,44,21
865       29,35,36,37,34,30,24,21,22,21,22,22,20,21,23,23,23,22,23,26,29,32,30,30,26,16,10,10,12,11,11,25,35,37,38,36,33,18,7,7,8,8,7,8,38,39,39,40,39,41,29,17,15,15,14,14,15,27,29,27,26,28,27,15,14,11,11,13,12,12,12,12,12,12,12,13,14,14,13,12,12,11,8,9,10,11,10,9,7,5,1,0,0,27,31,37,39,26,28,33,35,41,50,51,50,30,23,25,25,33,56,67,67,56,49,43,35,37,37,34,18,6,6,7,9,74,90,88,47,16,12,11,16,24,82,81,75,71,26
866       0,0,0,4,27,33,36,38,34,30,26,23,22,22,23,23,22,23,24,23,24,22,24,25,31,31,30,28,25,9,10,12,11,11,12,34,36,38,36,34,28,9,9,9,9,10,10,40,41,41,40,41,41,22,18,16,16,16,16,20,27,28,29,29,26,25,14,14,14,14,14,14,13,13,13,14,15,15,16,15,14,14,14,12,10,11,11,12,11,10,9,7,5,26,28,34,37,28,35,35,35,42,50,50,49,41,25,26,27,45,65,65,66,51,43,35,27,36,35,31,10,6,7,31,55,84,87,65,33,14,14,18,24,62,79,77,70,51,6
867       0,0,16,31,34,32,24,22,19,19,21,20,21,23,23,23,21,21,22,23,26,28,31,31,30,27,11,11,13,13,13,18,37,38,38,39,38,34,11,9,9,9,9,10,40,40,40,40,40,40,40,17,15,15,13,14,17,27,29,28,28,28,28,19,16,15,14,14,14,15,15,15,16,15,15,15,16,16,16,16,16,14,12,11,12,12,12,12,11,10,7,2,29,34,36,25,22,27,34,39,51,49,46,36,21,24,26,27,52,62,70,56,52,50,47,53,42,36,25,7,7,7,8,39,88,90,90,43,13,11,12,18,25,81,80,76,70,44,0
868       0,0,10,22,27,25,21,20,17,17,15,18,21,22,21,21,21,21,21,23,27,30,30,30,30,28,26,14,14,13,13,36,38,40,40,41,40,40,36,11,11,11,11,36,40,40,40,40,40,40,40,34,22,20,19,18,30,31,31,31,31,31,31,31,30,20,19,17,17,17,18,17,18,18,19,19,18,18,19,20,19,18,17,15,14,15,15,14,14,11,10,8,36,38,26,28,37,37,42,55,54,51,43,31,33,34,36,54,69,73,65,62,60,54,49,51,37,28,11,9,9,10,13,81,86,89,88,60,25,14,14,18,27,80,80,79,73,59,15
869       15,27,31,33,31,28,20,22,22,21,20,21,20,21,21,20,22,22,23,23,26,27,27,28,24,13,9,12,12,12,11,28,33,35,36,34,31,10,8,9,9,8,9,13,36,37,39,39,39,38,23,13,13,12,12,14,20,26,27,27,27,27,24,17,15,15,15,14,14,14,14,14,15,15,14,14,15,15,15,14,14,14,11,11,12,11,12,12,10,7,5,1,0,0,3,12,26,33,36,28,32,32,34,44,49,49,43,30,30,34,41,63,66,65,60,44,38,30,35,34,30,23,8,9,45,55,86,85,49,28,14,15,20,24,50,69,79,70,39
870       17,30,34,37,36,26,17,14,13,14,15,19,19,15,17,18,18,18,20,26,31,30,31,28,24,10,12,14,13,13,11,26,35,37,38,37,31,14,9,8,8,9,9,10,27,38,39,42,42,40,24,19,16,16,15,17,19,28,29,31,30,30,29,23,19,19,17,17,18,18,18,18,18,17,17,18,20,19,20,19,19,17,14,13,13,12,13,13,12,11,8,4,3,6,19,30,30,29,32,34,35,34,47,52,47,31,32,34,44,49,63,67,64,48,40,34,24,29,31,23,9,10,46,51,66,83,82,44,21,18,21,35,49,65,78,80,74,41,22
871       0,10,21,27,29,29,29,27,26,23,24,24,25,26,26,26,24,25,27,28,33,34,34,34,31,28,10,14,14,14,13,13,36,38,40,40,40,36,10,10,10,9,9,11,32,41,41,42,41,40,40,22,18,17,17,17,18,28,29,30,30,31,29,19,17,16,16,17,17,18,17,17,16,17,17,18,18,18,17,17,15,15,12,13,14,13,13,13,11,8,3,0,0,3,17,30,34,36,30,36,35,37,50,49,48,48,47,28,27,28,57,66,67,69,59,51,45,42,42,37,34,24,7,8,24,74,84,85,84,48,11,11,16,22,61,81,80,78,72
872       0,0,0,15,30,36,39,39,33,28,25,24,24,23,24,25,25,24,24,24,25,26,26,31,33,34,32,28,11,12,13,13,12,18,36,38,39,39,37,34,9,9,9,9,9,10,40,40,40,40,40,40,38,18,15,14,14,15,16,26,27,27,30,30,29,27,17,17,17,17,16,15,16,15,15,15,15,15,16,17,16,16,14,11,11,11,11,12,11,10,9,7,25,28,35,37,23,24,31,35,38,50,50,49,45,22,23,27,29,57,70,70,58,54,51,44,48,37,36,32,7,7,7,9,87,88,89,89,29,13,13,17,22,66,80,80,74,68,9
873       0,0,0,31,36,35,34,24,23,21,21,23,22,22,22,23,25,25,23,24,25,29,31,32,31,27,10,11,13,13,12,12,36,38,39,39,37,33,9,8,9,9,9,11,39,40,40,40,41,40,21,16,15,15,15,15,24,28,29,29,29,29,28,17,15,15,15,15,16,15,15,16,15,15,16,16,17,17,16,15,13,12,13,12,12,12,11,9,6,2,0,0,0,3,22,32,35,23,25,31,33,34,46,48,48,43,20,26,27,32,59,67,66,65,47,42,36,36,35,34,30,6,6,8,18,75,87,87,86,25,12,12,15,22,65,77,76,71,65
874       0,0,5,24,32,37,37,37,33,26,24,25,26,26,27,27,26,26,28,25,27,30,32,35,36,35,33,31,15,14,13,12,21,35,36,38,41,41,38,32,10,10,11,12,13,39,41,42,42,43,42,41,31,23,20,20,20,30,31,33,33,33,33,32,31,22,21,21,20,20,20,20,21,21,22,23,22,22,23,23,22,20,18,15,15,15,14,14,14,12,8,5,0,9,26,32,36,28,30,36,39,43,52,51,50,48,27,31,33,52,70,72,74,68,61,59,59,57,48,36,33,10,9,11,60,88,89,89,89,74,25,22,26,66,80,80,79,72,66
875       0,1,25,33,35,36,29,24,20,21,21,20,20,20,20,20,20,20,21,21,22,26,30,30,30,30,26,8,9,13,12,15,35,36,37,37,35,34,31,7,8,8,7,8,33,38,39,40,40,40,39,21,13,14,13,12,17,26,27,27,27,26,26,25,14,13,13,13,13,13,13,12,14,13,14,15,14,15,15,15,14,14,12,11,12,12,12,12,11,10,9,4,3,26,32,37,39,25,27,36,38,42,52,52,48,22,28,29,29,39,65,72,72,58,53,47,41,43,41,37,7,7,7,6,8,86,89,90,41,11,11,11,14,19,26,80,77,72,61
876       0,0,0,16,26,32,24,19,19,18,16,16,16,17,19,19,19,19,19,19,19,19,21,27,28,27,23,7,9,11,11,11,11,33,35,37,35,31,30,8,7,7,7,7,8,38,39,37,37,37,36,21,11,8,7,7,7,7,12,20,20,20,20,19,10,8,8,7,8,8,7,8,8,7,7,7,8,9,11,13,10,8,9,8,9,8,9,10,9,10,8,3,0,4,27,34,36,21,18,21,30,33,48,48,41,18,22,23,25,27,54,65,66,47,42,33,20,31,30,24,6,6,6,7,10,55,63,54,16,10,9,11,16,24,79,78,71,31,0
877       0,0,0,0,29,35,36,32,23,21,19,20,17,18,18,18,20,22,22,22,22,22,23,25,31,31,30,27,10,11,13,12,12,11,28,38,40,38,35,32,9,9,9,9,10,10,12,40,41,41,41,40,22,15,14,14,14,15,15,16,27,28,29,28,27,16,15,15,15,16,16,16,16,14,14,16,17,17,18,17,16,16,15,13,13,14,14,14,14,13,11,10,5,29,33,36,24,24,28,31,33,43,47,47,44,23,23,24,26,47,62,62,59,46,39,31,20,35,32,28,5,6,7,30,60,87,88,87,22,11,10,16,23,63,79,78,73,67,6
878       0,28,35,37,36,28,21,21,22,23,23,24,24,24,24,24,24,24,24,24,27,31,33,33,31,27,11,13,14,14,14,13,34,39,41,41,39,35,10,10,10,11,10,10,14,42,42,42,42,42,41,22,17,16,15,17,18,19,29,31,32,32,31,30,19,17,17,17,18,18,19,19,19,18,18,19,20,22,22,21,21,21,19,17,19,19,19,19,17,15,13,9,29,33,36,37,26,29,30,33,36,49,48,48,50,29,29,30,33,63,67,69,69,54,52,52,47,51,35,31,9,6,7,19,59,90,91,91,91,22,12,11,17,23,82,82,81,75,63
879       0,0,0,5,24,32,31,26,20,19,17,16,17,19,19,19,20,19,20,21,21,21,22,27,28,29,26,8,9,11,12,11,11,26,34,36,37,34,31,7,6,6,7,7,7,9,36,37,38,37,37,22,14,13,11,12,14,17,21,24,24,24,24,23,13,12,11,11,11,12,11,10,10,11,11,11,12,12,13,12,12,10,8,9,9,9,10,10,10,9,7,4,3,2,1,1,21,30,34,33,20,22,29,30,38,47,47,45,23,22,24,25,47,57,64,48,45,39,33,34,34,26,5,5,6,7,10,86,88,87,24,11,10,11,17,26,79,77,72
880       0,0,17,30,33,34,30,19,13,11,12,12,11,12,16,18,18,19,18,21,23,30,30,32,29,26,10,13,14,13,12,12,32,37,39,40,37,33,9,9,9,9,10,11,13,40,41,41,41,40,39,20,17,15,15,15,17,21,29,29,29,29,27,22,16,17,17,16,16,17,17,17,16,16,16,17,18,19,18,17,14,11,11,13,13,14,13,12,12,9,4,1,0,5,25,30,33,34,22,29,33,35,39,46,46,42,24,24,25,28,42,57,58,51,50,49,45,39,29,19,11,7,7,9,31,66,86,88,80,18,13,13,18,23,72,78,78,74,69
881       0,13,32,36,36,37,29,24,20,18,18,19,18,18,18,19,19,19,18,18,19,23,31,31,30,27,9,11,13,13,11,11,19,35,36,38,40,35,13,9,9,8,8,8,10,38,40,42,41,42,40,31,18,16,15,17,15,16,27,29,28,28,28,29,18,16,15,15,16,15,15,13,9,7,10,13,15,16,17,16,15,15,12,10,11,12,13,12,11,10,9,7,4,26,31,34,24,25,31,32,33,40,48,47,41,25,25,26,28,38,54,54,51,51,45,41,33,38,37,32,7,7,8,10,55,87,90,88,38,15,14,18,22,53,79,79,71,65,29
882       0,2,30,36,37,36,26,23,22,22,23,22,21,21,21,21,21,21,21,21,22,25,30,30,29,26,9,9,12,12,11,10,33,36,36,36,34,31,7,7,7,7,8,9,29,40,40,40,40,40,34,16,15,14,16,16,16,26,28,29,30,29,28,16,15,15,15,15,15,15,13,11,10,12,14,14,16,16,15,14,12,11,12,13,13,13,11,10,8,4,2,0,4,27,29,34,36,23,27,33,34,36,49,48,47,29,25,25,27,31,57,67,66,50,44,38,33,39,37,33,15,7,7,8,26,88,89,88,57,12,11,12,18,29,79,76,71,62,16
883       0,0,0,0,12,30,35,36,35,30,25,22,22,22,22,25,23,21,21,21,17,17,18,22,29,30,29,29,26,10,12,13,12,11,11,31,34,36,38,33,29,9,8,9,10,11,12,39,40,40,40,39,38,21,18,16,15,16,16,19,25,27,28,28,27,18,17,16,16,16,15,15,13,7,7,11,14,15,16,17,17,15,12,11,10,11,12,13,12,10,6,2,0,13,22,27,31,22,22,21,23,38,48,48,43,24,24,19,24,26,34,35,36,50,52,53,65,63,53,10,6,6,7,22,45,64,76,81,65,46,25,17,32,56,74,73,69,63,31
884       0,0,23,30,33,34,21,19,20,22,21,20,20,20,20,21,22,23,22,23,23,23,27,30,32,29,22,12,11,11,11,33,36,35,34,32,31,29,8,9,11,11,34,37,38,38,38,38,37,35,17,15,14,16,25,26,27,27,25,26,27,27,26,14,14,15,15,14,14,14,14,14,13,13,14,16,17,18,19,18,17,17,16,15,14,13,12,12,11,10,7,6,0,4,7,29,36,41,43,37,37,37,53,53,55,55,33,35,35,59,74,75,65,55,52,36,31,39,36,26,9,10,11,64,88,89,90,20,15,17,19,22,26,68,77,72,66,12,0
885       39,41,42,41,38,41,42,44,44,44,44,44,44,44,44,44,45,45,45,45,45,45,45,46,30,17,17,17,29,44,46,46,44,44,43,42,15,16,26,42,42,42,42,43,42,43,43,43,33,28,29,31,35,37,37,37,37,37,38,38,37,31,27,27,27,24,26,26,26,26,27,28,30,30,30,29,29,28,28,27,27,25,25,24,23,23,23,23,20,18,15,12,34,38,48,54,54,54,54,54,57,61,68,71,71,79,83,85,83,82,79,78,78,77,75,71,50,42,38,45,83,92,92,92,92,92,89,75,50,51,53,73,81,81,80,75,61,46,16
