731       47,47,21,20,21,21,21,21,20,4,3,3,3,3,2,2,3,47,47,47,47,47,47,47,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,18,20,21,21,21,21,9,8,8,8,8,8,8,8,8,8,7,7,7,7,7,6,6,6,6,6,5,5,5,4,4,4,3,4,7,17,17,18,47,47,21,20,20,19,19,18,18,17,1,0,0,0,0,0,1,47,47,47,47,47,47,47,14,7,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,5,6,5,5,6,16,18,19,19,19,19,8,7,7,6,6,6,5,5,5,4,4,3,3,3,2,2,2,2,1,1,1,0,0,0,0,0,0,0,4,19,20,21,92,92,14,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,2,2,2,2,2,3,5,7,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,92,92,76,5,4,4,4,3,3,4,6,9,13,17,24,38,3,1,0,0,0,0,0,0,0,0,1,2,4,37,37,38,38,28,26,23,20,17,13,8,4,3,3,4,4,4,4
732       15,15,15,16,16,16,0,0,0,0,0,0,0,0,7,34,47,47,47,47,47,47,5,4,3,3,3,3,3,3,3,3,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,5,7,16,17,17,17,18,6,5,5,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,2,2,2,1,1,1,1,1,2,5,14,14,15,47,47,47,47,24,24,24,23,23,23,22,10,5,4,4,4,4,4,4,5,47,47,47,47,47,47,39,23,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,22,22,22,22,22,11,10,10,9,9,9,8,8,7,7,7,6,6,6,5,5,5,4,4,4,4,3,3,3,3,2,3,5,22,23,47,47,47,47,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,3,6,7,7,7,7,7,7,7,7,7,7,8,7,8,8,8,8,8,9,79,83,92,92,78,9,8,8,8,7,7,8,12,16,21,29,40,9,5,4,4,4,4,4,4,4,4,4,5,10,39,39,39,40,29,27,24,22,19,16,12,7,6,6,6,6,7,7,8,92,92
733       47,47,47,47,19,18,19,19,19,19,19,18,2,1,1,1,0,1,2,26,47,47,47,47,47,47,47,47,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,17,18,19,19,19,19,7,6,6,6,6,6,6,5,5,5,5,5,5,4,4,4,4,3,3,3,3,2,2,2,1,1,1,1,2,47,47,47,47,22,21,21,21,20,20,20,19,3,2,2,2,2,2,2,3,47,47,47,47,47,47,47,47,8,7,7,8,8,8,8,8,8,8,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,19,21,21,21,21,21,10,9,9,9,8,8,8,7,7,6,6,6,6,5,5,5,4,4,4,3,3,3,3,3,2,2,2,3,4,16,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,5,4,4,4,4,4,4,5,8,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,13,92,92,75,1,0,0,0,0,0,2,4,9,13,18,35,35,0,0,0,0,0,0,0,0,0,0,0,0,34,34,35,35,35,25,22,19,16,13,9,4,0,0,0,0,0,1,2,92,92
734       18,18,18,18,19,19,19,18,2,1,1,1,1,1,1,2,3,47,47,47,47,47,47,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,6,6,5,5,5,5,5,5,5,5,6,17,17,18,18,18,7,6,6,5,5,5,5,5,5,5,4,4,4,4,4,4,3,3,3,2,2,2,2,1,1,0,0,0,1,4,13,13,14,22,22,21,21,21,21,20,19,4,3,3,2,3,3,3,4,28,47,47,47,47,47,47,39,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,8,8,9,9,9,10,20,21,22,22,22,12,11,10,10,9,9,9,8,8,8,7,7,7,6,6,6,6,5,5,5,5,4,4,4,4,4,4,4,5,23,23,24,25,84,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,0,0,0,0,0,0,2,6,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,11,92,92,5,4,4,4,3,3,4,6,9,13,18,23,38,1,0,0,0,0,0,0,0,0,1,2,4,36,37,38,38,38,28,25,22,19,15,10,5,4,4,4,4,4,5,77,80,92,92
735       47,47,47,47,47,47,21,20,21,21,21,21,20,14,4,3,3,3,3,4,47,47,47,47,47,47,47,30,10,9,9,8,8,9,9,8,9,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,10,19,21,21,21,21,21,10,9,9,9,9,9,9,9,8,8,8,8,8,8,7,7,7,7,6,6,6,5,5,5,5,5,6,0,0,0,0,47,47,47,47,47,47,21,20,20,19,19,19,18,2,1,1,1,1,2,6,47,47,47,47,47,47,47,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,18,19,19,19,19,19,8,7,7,6,6,6,5,5,5,4,4,4,3,3,3,2,2,2,1,1,1,1,1,0,1,2,19,19,20,21,44,88,89,91,15,14,14,14,14,14,14,14,14,14,14,13,13,13,13,13,13,7,6,6,6,6,6,7,9,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,84,0,0,0,73,72,5,4,4,4,4,5,7,10,14,20,37,37,2,1,1,1,1,1,1,1,1,2,3,36,37,37,37,37,27,25,22,20,17,13,9,6,5,5,5,5,6,7
736       47,21,20,19,19,19,18,14,8,3,2,2,2,2,2,2,3,6,11,47,47,47,12,9,8,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,6,6,6,6,7,10,11,16,17,8,7,6,6,6,6,6,5,5,5,5,5,4,4,4,4,3,3,3,3,2,2,2,2,1,1,2,3,14,15,15,16,47,47,47,20,19,18,18,17,16,16,2,0,0,0,0,0,0,0,0,3,14,47,47,47,13,7,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,5,5,5,6,8,9,8,7,7,7,6,6,5,5,5,4,4,3,3,3,3,2,2,2,2,1,1,1,1,1,1,0,1,1,2,3,20,21,22,23,47,47,92,82,10,9,9,9,9,9,8,8,8,8,8,8,7,8,7,7,6,3,2,1,1,1,1,1,1,2,3,5,6,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,92,8,7,6,6,6,6,6,6,7,9,12,14,19,5,3,2,2,2,2,2,2,2,2,3,4,5,8,34,35,36,27,26,23,20,17,14,11,8,7,6,6,6,6,7,8,10
737       47,47,21,20,20,20,20,20,20,19,3,2,2,2,2,1,2,3,47,47,47,47,47,47,47,47,8,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,18,19,19,19,19,19,7,6,6,6,6,6,6,6,5,5,5,5,5,5,4,4,4,4,3,3,3,2,2,2,1,1,1,2,4,14,14,47,47,22,21,20,20,20,19,19,18,2,1,1,1,1,1,1,2,47,47,47,47,47,47,47,47,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,19,20,21,21,21,21,10,9,8,8,8,7,7,7,6,6,6,6,5,5,5,4,4,4,4,3,3,3,3,3,2,2,2,3,6,22,22,92,15,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,3,2,2,2,2,3,4,7,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,92,92,4,3,3,2,2,2,3,6,9,13,18,24,37,0,0,0,0,0,0,0,0,0,0,0,2,35,36,37,37,37,27,24,21,18,15,11,5,3,2,2,3,3,3,4,75,92
738       47,47,22,21,21,21,21,21,21,4,3,3,3,3,3,4,19,47,47,47,47,47,47,47,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,20,20,21,21,21,10,9,8,8,8,8,8,8,8,7,7,7,7,7,6,6,6,6,5,5,5,4,4,4,3,4,7,16,16,17,47,47,47,47,47,47,47,47,21,20,19,19,19,19,18,17,2,1,1,1,1,1,2,47,47,47,47,47,47,47,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,7,7,7,7,8,19,19,19,20,20,9,8,8,7,7,7,6,6,6,5,5,5,4,4,4,3,3,3,2,2,2,2,2,1,1,2,6,20,21,47,47,47,47,47,47,92,92,92,10,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,9,3,2,2,2,2,3,4,8,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,92,92,92,92,11,10,10,10,9,9,10,12,15,19,23,29,41,7,6,6,6,6,6,6,6,6,6,7,37,40,40,40,40,32,29,27,23,21,17,12,9,8,9,9,9,9,10,92
739       17,17,17,17,17,17,17,1,0,0,0,0,0,0,5,41,47,47,47,47,47,47,47,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,7,18,18,19,19,19,7,6,6,6,6,6,5,5,5,5,5,5,5,4,4,4,4,4,3,3,3,3,2,2,2,1,1,2,3,15,15,16,17,47,23,23,23,22,22,22,21,20,4,3,3,3,3,3,4,5,47,47,47,47,47,47,47,19,10,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,20,21,21,21,21,21,10,9,9,8,8,7,7,7,6,6,6,5,5,5,4,4,4,4,3,3,2,2,2,2,2,1,1,1,2,21,21,22,47,8,7,7,7,7,7,7,8,8,8,8,8,7,8,8,8,7,0,0,0,0,0,0,0,3,6,7,8,8,8,8,8,8,8,8,8,8,8,8,9,8,8,8,9,79,84,92,78,7,6,5,5,5,5,6,7,10,15,20,39,39,6,3,2,1,1,1,1,1,1,1,1,2,5,39,39,39,39,29,26,23,21,18,15,11,6,5,4,4,4,4,4,5,92
740       47,47,47,18,15,12,11,9,8,7,6,5,5,4,4,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,5,5,5,6,7,7,8,9,10,11,12,13,15,18,21,47,47,47,21,16,14,12,11,9,8,7,7,6,5,5,4,4,3,3,3,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,3,3,4,4,4,3,3,2,2,1,0,92,92,18,15,13,11,10,9,8,7,7,6,5,5,5,4,4,4,3,3,3,3,3,3,3,3,4,4,4,4,4,5,5,6,6,7,8,8,9,10,12,13,15,17,20,25,52,92,92,31,18,15,12,11,9,8,7,6,5,4,3,3,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
741       47,47,47,21,20,20,20,20,21,21,20,4,3,3,3,3,3,4,43,47,47,47,47,47,47,10,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,8,8,8,8,9,9,9,9,9,9,9,10,20,21,22,22,22,10,9,9,9,9,9,9,9,9,8,8,8,8,8,8,7,7,7,7,7,6,6,5,5,5,6,18,18,19,20,47,47,47,47,47,47,21,20,20,20,19,19,19,18,8,2,1,1,1,1,2,3,47,47,47,47,47,47,10,8,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,18,19,19,19,19,8,7,7,7,6,6,5,5,5,4,4,4,3,3,3,2,2,2,2,1,1,1,0,0,0,0,1,19,19,20,47,47,47,92,92,92,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,4,3,3,3,3,3,4,7,10,11,11,11,11,11,11,11,12,12,11,12,12,12,12,12,12,13,81,92,92,92,75,74,8,7,7,7,7,8,9,11,15,21,38,38,7,5,4,3,3,3,3,3,3,3,4,6,38,38,38,38,38,28,25,22,19,16,13,8,7,6,6,6,6,7
742       22,22,22,22,22,22,7,5,4,4,4,4,4,5,42,47,47,47,47,47,47,47,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,20,21,21,21,21,10,9,9,9,9,8,8,8,8,8,7,7,7,7,7,6,6,6,6,5,5,4,4,4,3,3,3,4,5,16,16,17,18,47,47,47,18,18,18,18,18,17,17,0,0,0,0,0,0,0,0,47,47,47,47,47,47,47,6,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,18,19,19,19,19,19,9,8,7,7,7,6,6,6,5,5,5,5,4,4,4,4,3,3,3,3,2,2,2,2,2,1,1,2,5,20,21,22,47,47,47,92,92,92,80,8,7,7,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,92,92,92,9,8,7,7,7,8,9,11,15,19,23,30,7,5,4,3,3,3,3,3,3,3,4,5,31,40,41,41,41,41,31,27,24,21,17,12,7,6,6,7,7,7,8,77
743       47,22,21,20,20,20,20,20,20,4,3,2,2,2,2,2,2,3,4,47,47,47,47,47,15,9,8,8,8,8,8,8,8,8,8,7,8,7,7,7,8,8,8,8,8,8,8,7,8,7,8,8,8,8,8,9,11,19,20,21,10,9,8,8,8,8,8,7,7,7,7,7,7,7,6,6,6,6,5,5,5,5,4,4,4,3,3,3,3,4,5,9,47,18,17,17,16,16,16,15,14,0,0,0,0,0,0,0,0,0,0,47,47,47,47,47,12,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,5,15,16,17,6,5,5,4,4,4,3,3,3,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,17,92,92,11,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,2,1,1,1,1,1,1,1,2,4,7,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,92,92,75,3,2,1,1,1,1,0,1,2,4,7,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,34,35,27,21,19,16,12,9,7,6,2,1,1,1,2,3
744       47,18,16,15,15,16,16,16,15,0,0,0,0,0,0,0,0,0,0,22,47,47,47,47,47,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,6,8,17,18,19,8,7,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,4,4,4,4,3,3,3,2,2,2,2,3,6,16,47,23,22,21,21,21,20,20,19,4,3,2,1,1,1,1,1,1,2,12,47,47,47,47,47,7,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,7,17,18,18,8,7,6,6,5,5,5,4,4,3,3,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,17,17,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,2,2,1,1,1,1,1,1,2,3,6,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,11,12,77,73,73,3,2,2,2,1,1,1,1,2,3,6,10,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,24,22,19,16,14,11,8,7,6,3,2,2,2,2,2
745       47,47,47,25,24,25,25,25,25,24,10,9,8,8,9,10,15,40,47,47,47,47,47,47,47,15,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,15,16,25,26,26,26,26,16,15,15,15,15,14,14,14,14,14,14,14,14,13,13,13,13,13,12,12,12,11,11,11,11,12,23,23,24,26,47,47,47,47,47,47,47,47,17,16,16,15,15,15,15,14,0,0,0,0,0,0,0,47,47,47,47,47,47,47,9,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,14,14,14,14,14,14,4,3,3,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,16,47,47,47,47,47,92,92,92,92,92,92,92,92,12,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,4,3,3,3,3,3,4,6,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,92,92,92,92,92,92,92,92,78,77,76,10,9,9,9,9,10,12,17,22,30,40,40,7,6,6,5,5,5,5,5,6,7,39,39,40,40,40,29,26,24,21,18,14,9,8,8
746       47,47,47,47,47,47,23,22,23,23,23,23,22,6,5,5,4,4,5,7,43,47,47,47,47,47,47,10,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,9,20,21,21,21,21,9,8,8,8,8,8,7,7,7,7,7,6,6,6,6,6,5,5,5,4,4,3,3,3,2,3,4,15,15,16,21,47,47,47,47,47,47,47,19,18,18,17,17,17,16,15,0,0,0,0,0,0,0,47,47,47,47,47,47,35,10,7,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,10,19,19,20,20,20,20,9,8,7,7,7,6,6,6,6,5,5,5,4,4,4,4,3,3,3,3,3,2,2,2,3,4,21,22,23,47,92,92,84,81,16,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,7,6,6,6,6,6,7,9,12,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,92,92,7,6,5,5,5,5,6,9,12,15,19,25,37,3,2,2,2,2,2,1,1,1,2,3,11,34,36,36,36,36,37,26,23,20,17,12,7,5,4,4,4,5,6,71,71
747       47,20,19,19,19,19,19,19,5,4,3,2,2,2,3,3,4,8,47,47,47,47,47,11,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,11,13,21,22,23,13,12,12,12,12,12,12,12,12,11,11,11,11,11,11,11,11,11,10,10,10,10,10,9,9,9,9,9,10,13,21,22,23,47,47,47,21,20,20,19,19,19,18,17,2,1,1,1,0,0,0,0,1,47,47,47,47,47,14,6,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,6,15,16,16,5,4,4,3,3,3,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,15,47,47,92,92,11,10,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,1,1,1,1,1,1,2,4,7,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,13,92,92,78,76,75,75,75,75,74,7,6,6,6,5,5,5,6,10,15,25,38,4,3,2,2,2,2,2,2,2,2,2,3,5,37,28,26,23,21,18,16,13,8,6,5,5,5
748       47,17,16,16,16,16,16,16,3,0,0,0,0,0,0,0,0,0,47,47,47,47,47,17,5,4,4,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,3,3,3,4,4,3,4,4,4,4,4,5,15,16,17,17,6,5,5,5,5,4,4,4,4,4,4,4,3,3,3,3,3,2,2,2,2,1,1,1,0,0,0,0,2,4,14,14,15,47,47,23,22,22,22,22,21,21,19,3,2,3,2,2,2,2,3,4,47,47,47,47,47,14,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,8,8,8,8,9,10,20,21,21,10,9,9,8,8,7,7,7,6,6,6,5,5,5,4,4,4,4,3,3,2,2,2,2,1,1,1,1,2,21,21,22,23,47,9,9,9,8,8,8,8,9,9,9,9,9,9,9,8,8,2,1,1,1,1,1,1,1,2,6,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,82,92,6,6,5,5,4,4,4,5,6,9,14,18,25,4,2,1,1,1,1,1,1,1,1,1,2,3,5,37,37,37,28,25,22,20,16,13,10,6,5,5,5,5,5,5,5,6,92
749       47,47,47,47,22,21,21,21,21,21,21,4,3,3,3,3,3,4,47,47,47,47,47,47,47,47,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,19,20,20,21,21,21,9,8,8,8,8,8,7,7,7,7,7,6,6,6,6,6,5,5,5,4,4,3,3,3,3,4,15,15,16,19,47,47,47,47,47,47,47,21,20,19,19,19,19,18,2,1,1,1,1,1,2,47,47,47,47,47,47,47,47,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,19,20,20,20,20,20,10,9,8,8,8,7,7,7,6,6,6,5,5,5,4,4,4,4,3,3,3,3,2,2,2,3,21,21,22,24,47,47,47,92,92,92,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,5,4,4,4,4,5,6,10,11,11,11,11,11,11,11,11,12,12,12,11,11,11,11,11,12,92,92,92,92,8,7,7,7,7,8,10,13,17,21,27,39,5,4,4,4,3,3,3,3,4,4,5,31,38,39,39,39,39,29,27,24,21,17,13,8,7,7,7,7,7,8,75,92
750       47,47,47,47,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,47,47,47,47,47,47,18,15,13,12,10,9,8,8,7,6,6,6,5,5,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,6,6,7,7,8,9,10,11,12,13,14,16,19,23,47,47,47,18,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,6,6,7,8,8,9,10,12,13,16,18,22,92,92,92,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,5,5,5,6,6,7,8,9,10,11,12,13,15,17,20,41,92,92,92
751       47,47,47,47,47,47,47,24,23,23,23,23,23,23,6,5,5,5,5,5,6,47,47,47,47,47,47,47,12,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,11,12,22,23,24,24,24,12,11,11,11,11,11,11,11,11,10,10,10,10,10,9,9,9,9,8,8,8,8,7,7,7,6,7,10,19,20,20,47,47,47,47,47,47,47,19,18,17,17,17,16,15,0,0,0,0,0,0,0,47,47,47,47,47,47,47,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,16,17,17,17,17,17,6,5,5,4,4,4,3,3,3,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,17,18,19,92,92,92,92,92,15,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,8,7,7,7,7,8,9,12,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,92,92,92,92,92,72,5,4,4,4,3,4,5,7,11,16,22,36,36,2,0,0,0,0,0,0,0,0,1,2,35,36,36,36,36,36,25,23,20,17,14,10,5,4,3,3,4
752       47,47,25,22,21,22,22,22,21,20,5,4,4,4,3,4,10,47,47,47,47,47,47,47,10,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,10,20,21,21,21,21,9,8,8,8,8,8,8,7,7,7,7,7,7,6,6,6,6,5,5,5,5,4,4,3,3,3,4,6,16,16,17,47,47,47,47,47,21,20,19,19,18,18,18,17,1,0,0,0,0,0,1,47,47,47,47,47,47,47,16,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,19,19,19,19,20,9,8,8,7,7,7,6,6,6,5,5,5,4,4,4,4,3,3,3,3,2,2,2,2,2,1,2,3,20,21,22,47,47,47,92,92,92,14,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,4,3,3,3,2,3,4,6,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,92,92,92,8,7,7,6,6,7,8,11,15,18,24,31,6,4,3,3,3,3,3,3,3,3,4,5,35,39,39,39,39,39,28,25,22,18,15,10,7,6,6,6,6,7,8,76
753       47,47,22,21,20,20,20,20,20,19,4,3,3,2,3,3,3,4,47,47,47,47,47,47,47,37,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,10,14,21,22,22,22,22,11,10,10,10,9,9,9,9,9,9,9,9,9,8,8,8,8,8,7,7,7,7,6,6,6,6,5,6,8,18,18,47,47,23,21,20,20,20,19,19,18,2,1,1,1,1,1,1,2,47,47,47,47,47,47,47,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,8,18,18,18,18,18,8,7,6,6,6,5,5,4,4,4,3,3,3,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,1,18,18,92,92,13,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,4,3,2,2,3,3,4,7,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,81,92,92,78,75,74,4,3,3,2,2,2,3,5,8,14,21,37,36,0,0,0,0,0,0,0,0,0,0,0,36,36,36,36,36,25,22,20,16,13,9,4,3,2,2,2,2,3
754       47,22,20,19,19,19,19,19,18,7,3,2,2,2,2,2,2,2,3,5,47,47,47,47,10,8,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,8,9,14,19,9,8,7,7,7,6,6,6,6,6,6,6,6,6,5,5,5,5,4,4,4,4,3,3,3,3,2,2,2,2,3,5,47,24,20,19,18,17,17,17,17,4,0,0,0,0,0,0,0,0,0,2,47,47,47,47,9,6,5,4,4,4,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,8,16,17,7,6,6,5,5,5,4,3,3,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,92,92,11,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,8,3,2,2,1,2,2,2,2,3,4,5,9,9,10,9,9,9,9,9,9,9,9,9,9,10,10,10,10,92,92,2,1,1,0,0,0,0,0,0,2,4,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,33,26,23,20,18,14,11,7,4,1,0,0,0,0,1,1,1
755       47,47,21,20,20,20,20,20,20,19,3,2,2,2,2,3,5,47,47,47,47,47,47,47,47,8,7,7,7,7,7,6,6,6,6,6,7,7,6,6,7,6,6,6,6,6,6,6,6,6,6,7,8,14,19,19,19,20,20,8,7,7,7,6,6,6,6,6,6,6,6,5,5,5,4,4,4,4,3,3,3,2,2,2,2,3,15,15,15,16,47,47,47,47,22,21,20,20,20,19,19,18,2,1,1,1,1,1,2,47,47,47,47,47,47,47,47,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,9,20,20,21,21,21,21,9,8,8,8,7,7,6,6,6,5,5,5,4,4,4,3,3,3,3,2,2,2,2,2,3,21,22,22,23,27,47,47,92,92,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,3,2,2,2,2,3,4,7,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,92,92,92,7,6,6,6,6,7,8,12,15,19,25,39,38,3,2,2,2,2,3,3,3,3,4,6,36,38,38,38,38,38,29,26,24,21,18,14,10,8,7,7,7,7,8,76,92
